x,y,z,yaw,velocity,change_flag
-53.3701,62.8485,0.2808,-1.5619,7.0,0
-53.3528,62.2155,0.3330,-1.5646,7.0,0
-53.3303,61.5905,0.3774,-1.5676,7.0,0
-53.3212,60.9741,0.4135,-1.5707,7.0,0
-53.3029,60.3597,0.4656,-1.5726,7.0,0
-53.2956,59.7348,0.5150,-1.5732,7.0,0
-53.2855,59.1038,0.5594,-1.5721,7.0,0
-53.2788,58.4954,0.6000,-1.5702,7.0,0
-53.2599,57.8455,0.6530,-1.5668,7.0,0
-53.2454,57.2048,0.6993,-1.5643,7.0,0
-53.2225,56.5665,0.7397,-1.5613,7.0,0
-53.2022,55.8711,0.7852,-1.5574,7.0,0
-53.1812,55.1383,0.8289,-1.5512,7.0,0
-53.1616,54.3986,0.8752,-1.5442,7.0,0
-53.1445,53.8676,0.9099,-1.5393,7.0,0
-53.1220,53.3178,0.9643,-1.5336,7.0,0
-53.0969,52.7475,0.9860,-1.5278,7.0,0
-53.0571,52.1695,1.0312,-1.5214,7.0,0
-53.0248,51.5988,1.0592,-1.5157,7.0,0
-52.9689,51.0097,1.1064,-1.5105,7.0,0
-52.9250,50.3987,1.1219,-1.5059,7.0,0
-52.8879,49.8048,1.1549,-1.5023,7.0,0
-52.8266,49.1831,1.1882,-1.4986,7.0,0
-52.7522,48.5586,1.2307,-1.4965,7.0,0
-52.6662,47.9359,1.2654,-1.4959,7.0,0
-52.6271,47.3164,1.3018,-1.4949,7.0,0
-52.5811,46.7053,1.3389,-1.4947,7.0,0
-52.4946,46.0891,1.3507,-1.4950,7.0,0
-52.4306,45.4494,1.3923,-1.4968,7.0,0
-52.3638,44.8001,1.4205,-1.4974,7.0,0
-52.3080,44.2091,1.4412,-1.4971,7.0,0
-52.2629,43.6174,1.4458,-1.4975,7.0,0
-52.1885,43.0378,1.4596,-1.4977,7.0,0
-52.1423,42.4745,1.4636,-1.4968,7.0,0
-52.0826,41.9166,1.4712,-1.4956,7.0,0
-52.0279,41.3608,1.4836,-1.4926,7.0,0
-51.9681,40.8234,1.4809,-1.4888,7.0,0
-51.9071,40.3052,1.4908,-1.4858,7.0,0
-51.8545,39.7943,1.4980,-1.4819,7.0,0
-51.8013,39.2880,1.5136,-1.4785,7.0,0
-51.7225,38.5426,1.5141,-1.4750,7.0,0
-51.6521,38.0451,1.5290,-1.4727,7.0,0
-51.5962,37.5123,1.5473,-1.4710,7.0,0
-51.5259,36.9898,1.5523,-1.4689,7.0,0
-51.4660,36.4610,1.5588,-1.4663,7.0,0
-51.3898,35.9360,1.5639,-1.4644,7.0,0
-51.3244,35.3758,1.5701,-1.4614,7.0,0
-51.2423,34.8348,1.5753,-1.4564,7.0,0
-51.1811,34.3016,1.5755,-1.4522,7.0,0
-51.0764,33.7247,1.6005,-1.4475,7.0,0
