x,y,z,yaw,velocity,change_flag
-60.5200,221.7526,-1.3052,-1.6202,5.0,0
-60.5436,221.1077,-1.3019,-1.6102,5.0,0
-60.5464,220.4434,-1.2959,-1.6034,5.0,0
-60.5627,219.8042,-1.3128,-1.5986,5.0,0
-60.5599,219.1499,-1.3179,-1.5942,5.0,0
-60.5799,218.4615,-1.3224,-1.5893,5.0,0
-60.5787,217.7513,-1.3191,-1.5846,5.0,0
-60.5633,217.0382,-1.3326,-1.5809,5.0,0
-60.5631,216.3404,-1.3259,-1.5798,5.0,0
-60.5555,215.6008,-1.3327,-1.5795,5.0,0
-60.5603,214.8647,-1.3325,-1.5766,5.0,0
-60.5512,214.1186,-1.3237,-1.5738,5.0,0
-60.5379,213.5987,-1.3348,-1.5734,5.0,0
-60.5282,213.0877,-1.3437,-1.5732,5.0,0
-60.5301,212.5504,-1.3434,-1.5735,5.0,0
-60.5248,212.0192,-1.3359,-1.5731,5.0,0
-60.5165,211.4663,-1.3288,-1.5727,5.0,0
-60.5018,210.9119,-1.3351,-1.5721,5.0,0
-60.4951,210.3682,-1.3319,-1.5721,5.0,0
-60.4847,209.7825,-1.3179,-1.5712,5.0,0
-60.4617,209.2095,-1.3194,-1.5707,5.0,0
-60.4488,208.6458,-1.3195,-1.5707,5.0,0
-60.4395,208.0786,-1.3240,-1.5703,5.0,0
-60.4140,207.4957,-1.3241,-1.5700,5.0,0
-60.4129,206.9530,-1.3246,-1.5689,5.0,0
-60.4019,206.3956,-1.3159,-1.5686,5.0,0
-60.3948,205.8228,-1.3253,-1.5686,5.0,0
-60.3705,205.2585,-1.3321,-1.5681,5.0,0
-60.3574,204.7009,-1.3345,-1.5676,5.0,0
-60.3523,204.1693,-1.3405,-1.5673,5.0,0
-60.3288,203.6080,-1.3426,-1.5669,5.0,0
-60.3232,203.0535,-1.3478,-1.5664,5.0,0
-60.3056,202.4964,-1.3336,-1.5662,5.0,0
-60.2922,201.9625,-1.3311,-1.5657,5.0,0
-60.2753,201.4303,-1.3270,-1.5655,5.0,0
-60.2751,200.8722,-1.3338,-1.5647,5.0,0
-60.2544,200.3293,-1.3263,-1.5648,5.0,0
-60.2318,199.7670,-1.3276,-1.5634,5.0,0
-60.2109,199.2192,-1.3346,-1.5626,5.0,0
-60.1950,198.6920,-1.3350,-1.5621,5.0,0
-60.2023,198.1664,-1.3269,-1.5620,5.0,0
-60.1728,197.6409,-1.3180,-1.5627,5.0,0
-60.1671,197.1232,-1.3223,-1.5627,5.0,0
-60.1473,196.5867,-1.3212,-1.5630,5.0,0
-60.1284,196.0752,-1.3218,-1.5624,5.0,0
-60.1140,195.5452,-1.3211,-1.5621,5.0,0
-60.1030,195.0154,-1.3311,-1.5618,5.0,0
-60.0905,194.4778,-1.3376,-1.5615,5.0,0
-60.0942,193.9449,-1.3279,-1.5608,5.0,0
-60.0613,193.3989,-1.3451,-1.5603,5.0,0
-60.0446,192.8664,-1.3390,-1.5598,5.0,0
-60.0262,192.3167,-1.3418,-1.5597,5.0,0
-59.9966,191.7714,-1.3393,-1.5591,5.0,0
-59.9969,191.2300,-1.3473,-1.5590,5.0,0
-59.9858,190.6823,-1.3447,-1.5594,5.0,0
-59.9595,190.1328,-1.3446,-1.5596,5.0,0
-59.9389,189.5811,-1.3466,-1.5599,5.0,0
-59.9239,189.0240,-1.3610,-1.5600,5.0,0
-59.9047,188.4716,-1.3493,-1.5607,5.0,0
-59.8776,187.9016,-1.3509,-1.5615,5.0,0
-59.8650,187.3437,-1.3407,-1.5612,5.0,0
-59.8549,186.7748,-1.3488,-1.5617,5.0,0
-59.8261,186.2091,-1.3462,-1.5628,5.0,0
-59.8196,185.6510,-1.3454,-1.5631,5.0,0
-59.8132,185.1180,-1.3468,-1.5635,5.0,0
-59.7899,184.5374,-1.3422,-1.5644,5.0,0
-59.7770,183.9745,-1.3345,-1.5656,5.0,0
-59.7614,183.4208,-1.3338,-1.5662,5.0,0
-59.7584,182.8385,-1.3374,-1.5667,5.0,0
-59.7458,182.2751,-1.3283,-1.5680,5.0,0
-59.7296,181.6788,-1.3354,-1.5681,5.0,0
-59.7014,181.0902,-1.3455,-1.5696,5.0,0
-59.7011,180.4867,-1.3609,-1.5705,5.0,0
-59.6801,179.8606,-1.3649,-1.5709,5.0,0
-59.6414,179.2463,-1.3727,-1.5715,5.0,0
-59.6475,178.6309,-1.3676,-1.5710,5.0,0
-59.6276,177.9787,-1.3739,-1.5710,5.0,0
-59.6228,177.3461,-1.3879,-1.5707,5.0,0
-59.6143,176.7005,-1.3866,-1.5707,5.0,0
-59.5944,176.0476,-1.4018,-1.5710,5.0,0
-59.5821,175.4056,-1.4188,-1.5703,5.0,0
-59.5664,174.7468,-1.4328,-1.5709,5.0,0
-59.5500,174.0761,-1.4381,-1.5713,5.0,0
-59.5261,173.3939,-1.4515,-1.5714,5.0,0
-59.5273,172.7178,-1.4466,-1.5714,5.0,0
-59.5257,172.0511,-1.4462,-1.5711,5.0,0
-59.4943,171.3571,-1.4504,-1.5705,5.0,0
-59.4929,170.6739,-1.4492,-1.5699,5.0,0
-59.4743,169.9812,-1.4500,-1.5697,5.0,0
-59.4580,169.2852,-1.4568,-1.5684,5.0,0
-59.4461,168.6056,-1.4643,-1.5678,5.0,0
-59.4274,167.9047,-1.4649,-1.5674,5.0,0
-59.3996,167.1706,-1.4601,-1.5664,5.0,0
-59.3939,166.4799,-1.4576,-1.5661,5.0,0
-59.3705,165.7694,-1.4669,-1.5657,5.0,0
-59.3582,165.0610,-1.4669,-1.5659,5.0,0
-59.3568,164.3640,-1.4735,-1.5659,5.0,0
-59.3256,163.6431,-1.4678,-1.5659,5.0,0
-59.3045,162.9265,-1.4728,-1.5662,5.0,0
-59.2915,162.2255,-1.4815,-1.5666,5.0,0
-59.2768,161.4814,-1.4872,-1.5671,5.0,0
-59.2597,160.7703,-1.4901,-1.5674,5.0,0
-59.2448,160.0278,-1.5032,-1.5679,5.0,0
-59.2120,159.3007,-1.5037,-1.5677,5.0,0
-59.2109,158.5955,-1.5092,-1.5682,5.0,0
-59.1822,157.8512,-1.5152,-1.5679,5.0,0
-59.1628,157.1276,-1.5184,-1.5679,5.0,0
-59.1614,156.4106,-1.5185,-1.5682,5.0,0
-59.1286,155.6732,-1.5132,-1.5679,5.0,0
-59.1149,154.9394,-1.5187,-1.5679,5.0,0
-59.1007,154.2051,-1.5160,-1.5679,5.0,0
-59.0773,153.4709,-1.5075,-1.5678,5.0,0
-59.0578,152.7423,-1.5090,-1.5676,5.0,0
-59.0489,152.0002,-1.5143,-1.5676,5.0,0
-59.0218,151.2605,-1.5022,-1.5673,5.0,0
-59.0089,150.5378,-1.5045,-1.5671,5.0,0
-58.9908,149.7800,-1.4916,-1.5669,5.0,0
-58.9800,149.0399,-1.4804,-1.5661,5.0,0
-58.9771,148.2939,-1.4805,-1.5670,5.0,0
-58.9321,147.5661,-1.4710,-1.5667,5.0,0
-58.9053,146.8429,-1.4729,-1.5675,5.0,0
-58.9046,146.1290,-1.4670,-1.5668,5.0,0
-58.8741,145.4142,-1.4604,-1.5674,5.0,0
-58.8642,144.7150,-1.4544,-1.5672,5.0,0
-58.8548,144.0168,-1.4461,-1.5671,5.0,0
-58.8378,143.3203,-1.4183,-1.5677,5.0,0
-58.8245,142.6253,-1.4166,-1.5678,5.0,0
-58.8202,141.9393,-1.4043,-1.5676,5.0,0
-58.7924,141.2503,-1.4056,-1.5681,5.0,0
-58.7839,140.5692,-1.3878,-1.5680,5.0,0
-58.7711,139.8684,-1.3788,-1.5681,5.0,0
-58.7551,139.2128,-1.3831,-1.5683,5.0,0
-58.7251,138.5238,-1.3924,-1.5686,5.0,0
-58.7108,137.8564,-1.3806,-1.5687,5.0,0
-58.6954,137.1890,-1.3932,-1.5686,5.0,0
-58.6847,136.5139,-1.3890,-1.5688,5.0,0
-58.6757,135.8263,-1.3739,-1.5688,5.0,0
-58.6403,135.1585,-1.3671,-1.5686,5.0,0
-58.6333,134.4884,-1.3657,-1.5685,5.0,0
-58.6258,133.8124,-1.3660,-1.5686,5.0,0
-58.6005,133.1615,-1.3521,-1.5683,5.0,0
-58.5849,132.5023,-1.3449,-1.5687,5.0,0
-58.5842,131.8384,-1.3369,-1.5686,5.0,0
-58.5547,131.1962,-1.3356,-1.5690,5.0,0
-58.5285,130.5441,-1.3178,-1.5689,5.0,0
-58.5335,129.8787,-1.3150,-1.5691,5.0,0
-58.4922,129.1979,-1.3037,-1.5705,5.0,0
-58.4792,128.5098,-1.3038,-1.5705,5.0,0
-58.4857,127.8326,-1.3027,-1.5711,5.0,0
-58.4560,127.2020,-1.3061,-1.5715,5.0,0
-58.4406,126.5446,-1.2952,-1.5708,5.0,0
-58.4351,125.8635,-1.2989,-1.5708,5.0,0
-58.4200,125.2131,-1.2804,-1.5701,5.0,0
-58.4085,124.5826,-1.2772,-1.5696,5.0,0
-58.4100,123.9559,-1.2899,-1.5690,5.0,0
-58.3875,123.3725,-1.2811,-1.5697,5.0,0
-58.3632,122.7883,-1.2910,-1.5701,5.0,0
-58.3666,122.2179,-1.2855,-1.5705,5.0,0
-58.3713,121.6560,-1.2786,-1.5706,5.0,0
-58.3527,121.1059,-1.2707,-1.5705,5.0,0
-58.3386,120.5463,-1.2657,-1.5701,5.0,0
-58.3385,119.9937,-1.2716,-1.5701,5.0,0
-58.3210,119.4693,-1.2776,-1.5698,5.0,0
-58.2965,118.9542,-1.2788,-1.5698,5.0,0
-58.3031,118.4409,-1.2710,-1.5698,5.0,0
-58.2877,117.9358,-1.2766,-1.5700,5.0,0
-58.2754,117.4356,-1.2761,-1.5694,5.0,0
-58.2576,116.9314,-1.2694,-1.5690,5.0,0
-58.2486,116.1984,-1.2695,-1.5689,5.0,0
-58.2405,115.4750,-1.2718,-1.5693,5.0,0
-58.2069,114.7617,-1.2641,-1.5692,5.0,0
-58.2008,114.0712,-1.2650,-1.5692,5.0,0
-58.1726,113.4005,-1.2611,-1.5690,0.0,0
