x,y,z,yaw,velocity,change_flag
-56.4459,178.5803,-1.4967,-1.5669,18.3492,0
-56.4209,177.5151,-1.5142,-1.5672,18.5718,0
-56.4043,176.4656,-1.5242,-1.5677,18.4065,0
-56.3753,175.3594,-1.5345,-1.5680,19.5514,0
-56.3449,174.2937,-1.5334,-1.5691,19.0896,0
-56.3142,173.2336,-1.5413,-1.5682,18.9019,0
-56.3045,172.1723,-1.5422,-1.5685,18.6876,0
-56.2748,171.0719,-1.5473,-1.5688,19.6357,0
-56.2484,169.9967,-1.5534,-1.5699,19.5755,0
-56.2280,168.9160,-1.5524,-1.5698,18.8799,0
-56.2061,167.8471,-1.5585,-1.5700,19.4911,0
-56.1845,166.7903,-1.5541,-1.5693,18.7306,0
-56.1516,165.7203,-1.5481,-1.5696,19.0344,0
-56.1355,164.6630,-1.5695,-1.5697,18.8075,0
-56.1181,163.6117,-1.5679,-1.5696,18.5595,0
-56.1029,162.5616,-1.5690,-1.5698,18.8572,0
-56.0766,161.5419,-1.5616,-1.5700,17.6905,0
-56.0680,160.5249,-1.5754,-1.5695,17.8323,0
-56.0320,159.0331,-1.5812,-1.5697,17.6999,0
-55.9930,157.5928,-1.5784,-1.5698,16.4267,0
-55.9619,156.2010,-1.5816,-1.5701,16.6310,0
-55.9284,154.8169,-1.5703,-1.5700,15.8805,0
-55.8915,153.4884,-1.5636,-1.5705,14.8684,0
-55.8633,152.1429,-1.5599,-1.5706,15.1196,0
-55.8326,150.8923,-1.5635,-1.5706,14.9756,0
-55.8094,149.6878,-1.5585,-1.5705,14.4017,0
-55.7883,148.5420,-1.5509,-1.5705,13.2302,0
-55.7746,147.4281,-1.5434,-1.5700,12.5566,0
-55.7565,146.4094,-1.5498,-1.5701,11.9093,0
-55.7224,145.0937,-1.5331,-1.5706,11.4162,0
-55.7074,143.8774,-1.5146,-1.5698,10.6398,0
-55.6736,142.8040,-1.5017,-1.5700,9.2183,0
-55.6612,141.5863,-1.4788,-1.5699,7.8486,0
-55.6351,140.5218,-1.4702,-1.5700,7.0040,0
-55.6069,139.4149,-1.4526,-1.5703,6.3651,0
-55.5712,138.2979,-1.4547,-1.5698,5.1797,0
-55.5411,137.2966,-1.4548,-1.5701,3.7816,0
